Open,High,Low,Volume
37.94499969482422,38.47999954223633,37.92250061035156,146640000
38.45000076293945,38.68000030517578,38.3849983215332,102016800
38.47249984741211,38.56999969482422,38.17499923706055,88022000
38.3025016784668,38.532501220703125,38.0,105199200
38.564998626708984,38.61249923706055,38.18000030517578,74795200
38.502498626708984,38.772499084472656,38.477500915527344,64921200
38.407501220703125,38.46500015258789,38.1150016784668,80655200
38.54499816894531,38.86000061035156,38.51250076293945,85135200
38.74250030517578,38.872501373291016,38.63999938964844,69630400
38.95249938964844,39.182498931884766,38.872501373291016,65051600
39.01499938964844,39.5,38.775001525878906,62468000
38.99250030517578,39.244998931884766,38.9375,67622400
39.087501525878906,39.342498779296875,38.932498931884766,64500400
39.182498931884766,39.31999969482422,39.102500915527344,65576800
39.474998474121094,40.0,39.412498474121094,96486000
39.94499969482422,40.217498779296875,39.807498931884766,75989200
40.10499954223633,40.1775016784668,39.900001525878906,65496800
39.1875,39.27000045776367,38.755001068115234,170336800
39.15250015258789,39.4375,38.9900016784668,95896400
39.22249984741211,39.42250061035156,38.875,87937200
39.0724983215332,39.35499954223633,39.04999923706055,71028800
39.227500915527344,39.38750076293945,38.817501068115234,84828400
39.307498931884766,39.45750045776367,39.19499969482422,68002000
39.8224983215332,40.900001525878906,39.67499923706055,177816800
40.97249984741211,42.01750183105469,40.93000030517578,178803200
41.974998474121094,42.412498474121094,41.73500061035156,144187200
42.467498779296875,42.48500061035156,41.40250015258789,134551200
41.650001525878906,42.125,41.31999969482422,165573600
43.5,43.564998626708984,42.779998779296875,237594400
43.092498779296875,43.747501373291016,42.93000030517578,140105200
43.477500915527344,43.8125,43.400001525878906,97446000
43.665000915527344,44.060001373291016,43.58250045776367,97638000
43.77750015258789,44.025001525878906,43.28499984741211,117930400
43.77750015258789,43.845001220703125,43.567501068115234,100582000
43.375,43.625,43.349998474121094,67928400
43.2599983215332,43.369998931884766,42.79499816894531,99130000
42.49250030517578,42.58000183105469,42.095001220703125,116632400
42.79499816894531,42.967498779296875,42.57500076293945,94550000
42.7599983215332,42.84749984741211,42.40999984741211,87598000
42.5724983215332,42.63999938964844,42.38999938964844,65049600
42.69499969482422,43.42499923706055,42.69499969482422,100525200
43.34000015258789,43.75,43.26250076293945,102355600
43.775001525878906,43.875,43.662498474121094,56106800
43.76250076293945,43.77000045776367,43.334999084472656,82867200
43.57500076293945,43.717498779296875,42.96500015258789,105715200
43.157501220703125,43.22999954223633,41.790000915527344,166665600
42.60749816894531,43.03499984741211,42.11000061035156,166108800
42.48749923706055,42.91749954223633,42.125,159037200
43.119998931884766,43.154998779296875,42.407501220703125,130169600
42.26499938964844,42.880001068115234,42.099998474121094,109400800
41.875,42.54999923706055,41.6150016784668,114240000
42.25749969482422,42.61000061035156,42.227500915527344,102693200
42.622501373291016,42.75,42.20500183105469,93420800
42.29999923706055,43.22249984741211,42.1974983215332,141095200
43.037498474121094,43.09749984741211,42.8650016784668,77636800
43.125,43.3849983215332,43.0,95273600
43.099998474121094,43.282501220703125,42.912498474121094,81906000
43.407501220703125,43.54249954223633,43.1150016784668,160677200
43.720001220703125,44.29999923706055,43.71500015258789,117684400
43.75749969482422,43.84749984741211,43.522499084472656,109745600
43.717498779296875,43.85499954223633,43.3125,93902400
43.54249954223633,44.005001068115234,43.525001525878906,83799600
43.66999816894531,43.85499954223633,43.625,65397600
42.70000076293945,42.86750030517578,42.41999816894531,132742000
42.525001525878906,42.69499969482422,42.4275016784668,85992800
42.75,42.962501525878906,42.619998931884766,65920800
42.630001068115234,42.647499084472656,42.30500030517578,103999600
42.540000915527344,43.07500076293945,42.314998626708984,102223600
43.13249969482422,43.63750076293945,42.9900016784668,118071600
43.1349983215332,43.36750030517578,43.02000045776367,89738400
43.36000061035156,43.842498779296875,43.26250076293945,94640000
43.587501525878906,43.90250015258789,43.48249816894531,82271200
43.63750076293945,43.76499938964844,43.352500915527344,86336000
43.290000915527344,43.57500076293945,43.25,95839600
43.647499084472656,43.872501373291016,43.622501373291016,74670800
44.04499816894531,44.34000015258789,43.912498474121094,101672400
44.474998474121094,44.84749984741211,44.03499984741211,118263600
44.037498474121094,44.8125,43.76750183105469,137547200
44.842498779296875,45.025001525878906,44.5625,124773600
44.65250015258789,44.89500045776367,44.352500915527344,129700400
44.32500076293945,44.44499969482422,44.150001525878906,108434400
44.32500076293945,44.86000061035156,44.20500183105469,130756400
44.3125,44.32500076293945,43.29999923706055,204420400
43.627498626708984,43.73749923706055,42.63249969482422,166116000
43.0,43.0,42.51499938964844,156572000
42.540000915527344,42.540000915527344,41.76750183105469,202561600
41.38249969482422,41.842498779296875,41.17499923706055,184192800
41.717498779296875,42.11000061035156,41.625,129915600
41.79249954223633,42.154998779296875,41.689998626708984,188923200
41.5,41.70000076293945,40.025001525878906,346375200
39.775001525878906,40.970001220703125,39.0,290954000
38.70750045776367,40.93000030517578,38.5,272975200
40.772499084472656,40.849998474121094,39.76750183105469,206434400
40.0724983215332,40.25,38.75749969482422,217562000
39.26750183105469,39.47249984741211,37.560001373291016,282690400
39.625,40.97249984741211,39.377498626708984,243278000
40.48749923706055,41.1875,40.412498474121094,130196800
40.7599983215332,41.8849983215332,40.720001220703125,162579600
42.4474983215332,43.272499084472656,42.25,204588800
43.09000015258789,43.70500183105469,42.942501068115234,160704400
43.01250076293945,43.564998626708984,42.85499954223633,135722000
43.20750045776367,43.529998779296875,42.752498626708984,149886400
42.95000076293945,43.48749923706055,42.9275016784668,123967600
43.41749954223633,43.912498474121094,43.3849983215332,135249600
44.087501525878906,44.84749984741211,44.0525016784668,152648800
44.775001525878906,45.119998931884766,44.540000915527344,155712400
44.814998626708984,45.154998779296875,44.51250076293945,151128400
44.6349983215332,44.94499969482422,43.165000915527344,195208000
43.20000076293945,44.07500076293945,43.11249923706055,153816000
43.8025016784668,44.435001373291016,43.630001068115234,113605600
44.477500915527344,44.5625,44.032501220703125,95154000
43.73500061035156,43.962501525878906,43.567501068115234,126814000
43.869998931884766,44.279998779296875,43.76750183105469,95096400
44.4900016784668,45.0,44.34749984741211,128740800
45.0724983215332,45.59749984741211,45.0525016784668,128828400
45.647499084472656,45.875,44.810001373291016,126774000
45.08000183105469,45.130001068115234,44.45249938964844,117473600
44.625,45.060001373291016,44.51750183105469,90975200
44.662498474121094,44.779998779296875,44.404998779296875,157618800
44.33000183105469,44.36750030517578,43.415000915527344,133787200
43.810001373291016,44.20000076293945,43.73500061035156,78597600
43.7599983215332,43.772499084472656,42.814998626708984,148219600
42.5,43.16999816894531,42.150001525878906,165963200
42.09749984741211,42.47999954223633,41.23500061035156,164115200
42.01750183105469,43.275001525878906,41.61000061035156,150164800
43.41999816894531,43.787498474121094,41.72999954223633,163690400
41.8125,42.505001068115234,41.29750061035156,166674000
41.95249938964844,42.9375,41.724998474121094,153594000
41.65999984741211,42.23500061035156,41.11750030517578,150347200
41.90999984741211,42.1875,41.220001220703125,121112000
41.220001220703125,43.002498626708984,41.192501068115234,138422000
43.14500045776367,43.557498931884766,43.02000045776367,107732800
42.74250030517578,43.119998931884766,42.04999923706055,140021200
42.470001220703125,43.272499084472656,42.462501525878906,116070800
43.25,43.5,42.88249969482422,113634400
43.057498931884766,43.47999954223633,42.92499923706055,89726400
43.352500915527344,43.75,43.2599983215332,91557200
43.69499969482422,43.959999084472656,43.462501525878906,100497200
43.75749969482422,44.04750061035156,43.70750045776367,86313600
44.122501373291016,44.73500061035156,44.102500915527344,106421600
44.45249938964844,44.70500183105469,44.220001220703125,83018000
43.439998626708984,43.84749984741211,43.165000915527344,139235200
42.650001525878906,42.80500030517578,41.35749816894531,261964400
41.70750045776367,41.72999954223633,41.022499084472656,146062000
41.41749954223633,41.58250045776367,40.30500030517578,134768000
40.654998779296875,41.35499954223633,40.602500915527344,113528400
41.029998779296875,41.432498931884766,40.842498779296875,111852000
41.0,41.08250045776367,40.157501220703125,142623200
40.532501220703125,41.814998626708984,40.459999084472656,169709600
41.602500915527344,42.29999923706055,41.317501068115234,214277600
43.807498931884766,44.4375,43.45000076293945,266157600
43.970001220703125,44.375,43.61000061035156,136272800
44.5625,46.0625,44.54249954223633,224805200
46.29499816894531,46.91749954223633,46.1875,169805600
46.247501373291016,46.55500030517578,45.91749954223633,113611200
46.63750076293945,46.849998474121094,46.30500030517578,92844800
46.935001373291016,47.592498779296875,46.912498474121094,111957200
47.372501373291016,47.51499938964844,46.86249923706055,104848800
47.252498626708984,47.38249969482422,46.96500015258789,83115200
46.69499969482422,46.76750183105469,46.275001525878906,94780800
46.51750183105469,47.1150016784668,46.5,76732400
47.0,47.227500915527344,46.59000015258789,69176000
46.79750061035156,46.95249938964844,46.532501220703125,73190800
47.0,47.317501068115234,46.727500915527344,73603200
47.095001220703125,47.220001220703125,46.69499969482422,60962800
46.587501525878906,47.125,46.439998626708984,80233600
47.192501068115234,47.209999084472656,46.5525016784668,92936000
47.057498931884766,47.412498474121094,46.912498474121094,69844000
46.900001525878906,47.1875,46.717498779296875,90056400
46.93000030517578,47.0,46.69499969482422,74762000
46.80500030517578,47.057498931884766,46.53499984741211,109931200
46.997501373291016,47.564998626708984,46.9375,93770000
47.90999984741211,48.35499954223633,47.837501525878906,105064800
48.26750183105469,48.48500061035156,48.09000015258789,86264000
48.407501220703125,48.52000045776367,47.97999954223633,83734400
48.53499984741211,48.54999923706055,48.084999084472656,85388800
47.79249954223633,48.0,47.442501068115234,106627200
47.837501525878906,47.99250030517578,47.5525016784668,73234000
47.84749984741211,48.15250015258789,47.787498474121094,67644400
48.10499954223633,48.220001220703125,47.61000061035156,86553600
47.88750076293945,47.89250183105469,47.55500030517578,86440400
47.50749969482422,47.540000915527344,47.064998626708984,246876800
46.970001220703125,47.30500030517578,46.79999923706055,73939600
46.28499984741211,46.58250045776367,45.86249923706055,134314000
46.587501525878906,46.79999923706055,46.432498931884766,82514800
46.8125,47.087501525878906,46.23500061035156,102847600
46.529998779296875,46.537498474121094,46.17499923706055,108801600
45.849998474121094,46.22999954223633,45.182498931884766,126652400
45.747501373291016,46.63249969482422,45.6349983215332,98276800
46.307498931884766,46.81999969482422,46.00749969482422,101141200
46.025001525878906,46.5525016784668,45.95000076293945,69460800
46.5724983215332,46.79750061035156,45.727500915527344,90950800
45.95500183105469,46.82500076293945,45.85499954223633,70925200
46.9474983215332,46.98749923706055,45.8849983215332,55819200
46.314998626708984,46.602500915527344,46.06999969482422,66416800
46.35499954223633,47.10749816894531,46.29999923706055,69940800
47.375,47.66999816894531,47.32500076293945,79026400
47.6775016784668,47.81999969482422,47.54499816894531,63756400
47.125,47.44499969482422,46.90250015258789,75326000
47.38249969482422,47.852500915527344,47.32749938964844,72164400
47.77000045776367,47.959999084472656,47.724998474121094,50055600
47.880001068115234,48.162498474121094,47.60499954223633,60172400
47.4375,47.967498779296875,47.29999923706055,62138000
47.94499969482422,47.95000076293945,47.48249816894531,65573600
47.42250061035156,48.13750076293945,47.42250061035156,81147200
47.94499969482422,48.10749816894531,47.54249954223633,82704800
47.66999816894531,47.9900016784668,47.38999938964844,63957600
48.11249923706055,48.415000915527344,48.01250076293945,74791600
48.26499938964844,48.712501525878906,48.10749816894531,66839600
48.65250015258789,48.9900016784668,48.40250015258789,76304000
48.747501373291016,48.79750061035156,47.525001525878906,96096000
47.974998474121094,48.04999923706055,47.26750183105469,84118000
47.57500076293945,48.03499984741211,47.334999084472656,157492000
49.782501220703125,50.439998626708984,49.32749938964844,271742800
50.14500045776367,52.095001220703125,50.087501525878906,249616000
51.75749969482422,52.185001373291016,51.369998931884766,133789600
52.0,52.3125,51.76750183105469,101701600
52.33000183105469,52.375,51.689998626708984,102349600
51.51250076293945,51.95249938964844,51.130001068115234,90102000
52.38249969482422,52.44499969482422,51.79999923706055,93970400
51.84000015258789,52.275001525878906,51.66749954223633,98444800
52.32749938964844,52.73749923706055,51.92499923706055,103563600
52.540000915527344,52.63999938964844,52.064998626708984,82992000
52.30500030517578,52.685001373291016,52.08250045776367,115230400
52.9375,53.45249938964844,52.86750030517578,114001600
53.36000061035156,54.48749923706055,53.290000915527344,141708000
54.525001525878906,54.79499816894531,53.77750015258789,121150800
54.20000076293945,54.29750061035156,53.50749969482422,104639200
53.525001525878906,54.09000015258789,53.459999084472656,76072400
53.662498474121094,54.26250076293945,53.650001525878906,75532800
54.150001525878906,54.224998474121094,53.77750015258789,73905600
54.287498474121094,54.685001373291016,54.08250045776367,82100400
54.752498626708984,55.1349983215332,54.72999954223633,91107200
55.037498474121094,55.872501373291016,54.852500915527344,109019200
55.8125,57.064998626708984,55.599998474121094,195175200
56.627498626708984,57.217498779296875,56.5,173360400
57.102500915527344,57.29499816894531,56.657501220703125,109560400
57.247501373291016,57.41749954223633,56.275001525878906,133332000
56.557498931884766,56.837501525878906,55.32500076293945,137160000
55.462501525878906,56.342498779296875,55.1775016784668,150479200
55.23749923706055,55.462501525878906,54.11750030517578,158066000
54.502498626708984,56.07500076293945,54.13999938964844,142996000
56.23500061035156,56.25,54.959999084472656,197114800
55.880001068115234,57.087501525878906,55.64250183105469,166825600
56.4375,56.709999084472656,55.630001068115234,127997200
55.537498474121094,55.73749923706055,54.317501068115234,148780400
54.4474983215332,55.462501525878906,54.279998779296875,126286800
54.625,54.904998779296875,53.82500076293945,108495200
55.060001373291016,55.56999969482422,54.787498474121094,106435200
55.19499969482422,55.34000015258789,54.3224983215332,384986800
54.20500183105469,55.314998626708984,54.157501220703125,110773600
54.9375,55.70500183105469,54.92499923706055,98217600
55.25,55.9375,54.939998626708984,95938800
55.95500183105469,56.61000061035156,55.8849983215332,120724800
56.1974983215332,56.459999084472656,56.005001068115234,91717600
56.98749923706055,57.35499954223633,56.587501525878906,94403200
56.8125,57.5,56.657501220703125,99152800
57.51250076293945,58.36750030517578,57.44499969482422,114619200
57.69499969482422,58.087501525878906,56.682498931884766,128168000
56.9900016784668,57.102500915527344,55.14500045776367,134322000
55.5525016784668,56.20000076293945,55.04999923706055,118655600
55.90999984741211,56.817501068115234,55.5625,107564000
56.3650016784668,56.587501525878906,54.01250076293945,167962400
53.630001068115234,54.875,53.08000183105469,212497600
55.10499954223633,55.720001220703125,54.209999084472656,161351600
55.290000915527344,55.45750045776367,54.317501068115234,123164000
54.73249816894531,55.747501373291016,54.189998626708984,116736000
55.57500076293945,55.65999984741211,54.834999084472656,91541600
54.46500015258789,54.935001373291016,53.25,130325200
54.51499938964844,55.314998626708984,54.35749816894531,132314800
54.9474983215332,55.84000015258789,54.73500061035156,115168400
53.95750045776367,55.8125,53.67499923706055,155071200
55.650001525878906,56.057498931884766,53.6349983215332,163702000
54.4275016784668,55.345001220703125,54.1875,119423200
53.974998474121094,55.04750061035156,53.16749954223633,189033600
54.79750061035156,54.92250061035156,51.522499084472656,183742000
52.787498474121094,53.79499816894531,52.317501068115234,146640000
54.220001220703125,55.11249923706055,54.154998779296875,153435600
54.76250076293945,55.59000015258789,54.20249938964844,233292800
52.38750076293945,53.412498474121094,51.35749816894531,365314800
51.07500076293945,51.09749984741211,49.54249954223633,264654800
50.47999954223633,51.18000030517578,50.42250061035156,127531600
51.49250030517578,52.51499938964844,51.032501220703125,133697600
52.494998931884766,52.529998779296875,51.6875,101450400
51.38750076293945,51.502498626708984,50.5625,137463200
49.75,49.962501525878906,48.4474983215332,204542000
47.907501220703125,49.29499816894531,47.86249923706055,187531600
48.474998474121094,48.619998931884766,46.48249816894531,243204000
47.09749984741211,47.99250030517578,46.724998474121094,185915200
47.625,48.74250030517578,47.3650016784668,147713200
47.5,47.67499923706055,46.247501373291016,167701200
44.592498779296875,45.36750030517578,43.877498626708984,271300800
44.932498931884766,45.067501068115234,44.13750076293945,124496800
43.73500061035156,44.150001525878906,43.025001525878906,94496000
43.560001373291016,43.73749923706055,42.564998626708984,179994000
42.877498626708984,43.692501068115234,42.720001220703125,165549600
44.182498931884766,45.3224983215332,43.73249816894531,184250000
45.665000915527344,45.70000076293945,44.42499923706055,167080000
45.0724983215332,45.08250045776367,44.25749969482422,158126000
46.1150016784668,46.23500061035156,45.3025016784668,163210000
45.23749923706055,45.59749984741211,44.067501068115234,165377200
42.939998626708984,43.69499969482422,42.60499954223633,172393600
43.372501373291016,43.622501373291016,42.07500076293945,169126400
41.25,42.522499084472656,40.83250045776367,248104000
42.915000915527344,42.9474983215332,41.75,189126800
42.599998474121094,42.97999954223633,42.255001068115234,142510800
42.622501373291016,43.14250183105469,42.38750076293945,127594400
42.25,42.27000045776367,41.31999969482422,162814800
41.36249923706055,42.087501525878906,40.682498931884766,177151600
41.345001220703125,41.88249969482422,41.09749984741211,135366000
41.5,41.86249923706055,39.772499084472656,196189200
40.099998474121094,40.52750015258789,38.82500076293945,259092000
39.21500015258789,39.540000915527344,37.407501220703125,382978400
37.037498474121094,37.88750076293945,36.647499084472656,148676800
37.07500076293945,39.307498931884766,36.68000030517578,234330000
38.959999084472656,39.192501068115234,37.51750183105469,212468400
39.375,39.630001068115234,38.63750076293945,169165600
39.63249969482422,39.84000015258789,39.119998931884766,140014000
38.72249984741211,39.712501525878906,38.557498931884766,148158800
35.994998931884766,36.43000030517578,35.5,365248800
36.13249969482422,37.13750076293945,35.95000076293945,234428400
37.17499923706055,37.20750045776367,36.474998474121094,219111200
37.38999938964844,37.95500183105469,37.130001068115234,164101200
37.8224983215332,38.63249969482422,37.407501220703125,180396400
38.125,38.49250030517578,37.71500015258789,143122800
38.220001220703125,38.42499923706055,37.877498626708984,108092800
37.712501525878906,37.817501068115234,37.30500030517578,129756800
37.567501068115234,38.34749984741211,37.51250076293945,114843600
38.27000045776367,38.970001220703125,38.25,122278800
38.54999923706055,39.415000915527344,38.314998626708984,119284800
39.375,39.470001220703125,38.994998931884766,135004000
39.102500915527344,39.182498931884766,38.154998779296875,121576000
38.537498474121094,38.78499984741211,37.92499923706055,92522400
38.52750015258789,38.619998931884766,37.935001373291016,101766000
38.869998931884766,39.532501220703125,38.58000183105469,134142000
38.9474983215332,39.08250045776367,38.415000915527344,104768400
39.0625,39.532501220703125,38.52750015258789,166348800
40.8125,41.537498474121094,40.057498931884766,244439200
41.52750015258789,42.25,41.13999938964844,162958400
41.7400016784668,42.244998931884766,41.48249816894531,130672400
41.852500915527344,42.915000915527344,41.81999969482422,125982000
43.21500015258789,43.77000045776367,43.087501525878906,144406400
43.662498474121094,43.89250183105469,43.212501525878906,112958400
43.099998474121094,43.48500061035156,42.584999084472656,126966800
42.247501373291016,42.665000915527344,42.10499954223633,95280000
42.76250076293945,42.8025016784668,42.3125,83973600
42.525001525878906,42.75,42.42499923706055,89134000
42.84749984741211,43.119998931884766,42.47999954223633,89960800
42.4275016784668,42.814998626708984,42.345001220703125,87342800
42.8125,42.92499923706055,42.4375,98507200
42.4275016784668,42.86000061035156,42.372501373291016,75891200
42.79750061035156,43.33000183105469,42.747501373291016,104457600
42.95000076293945,43.092498779296875,42.57500076293945,68998800
42.89500045776367,43.25,42.845001220703125,75652800
43.540000915527344,43.967498779296875,43.48749923706055,87493600
43.4275016784668,43.82500076293945,43.29249954223633,68280800
43.3025016784668,43.75,43.182498931884766,111341600
43.58000183105469,43.727500915527344,43.22999954223633,112861600
43.56999969482422,43.787498474121094,43.22249984741211,103544800
43.92250061035156,44.4375,43.49250030517578,109744800
43.98500061035156,44.0,43.6349983215332,78949600
43.66749954223633,43.872501373291016,43.48500061035156,83241600
43.467498779296875,43.61000061035156,43.005001068115234,99185600
42.58000183105469,43.26750183105469,42.375,95997600
43.872501373291016,44.779998779296875,43.837501525878906,128044000
45.0,45.66749954223633,44.842498779296875,129870400
45.5625,45.82500076293945,45.22999954223633,124130000
45.974998474121094,46.025001525878906,45.63999938964844,94318000
46.212501525878906,46.83250045776367,45.935001373291016,156171600
46.45000076293945,47.09749984741211,46.4474983215332,104879200
47.087501525878906,47.247501373291016,46.47999954223633,126585600
46.557498931884766,47.372501373291016,46.182498931884766,124140800
47.505001068115234,49.08250045776367,47.45249938964844,204136800
48.834999084472656,49.42250061035156,47.69499969482422,169630800
47.877498626708984,47.994998931884766,46.650001525878906,175381200
47.915000915527344,48.220001220703125,46.14500045776367,199202000
47.1875,47.439998626708984,46.63750076293945,119393600
47.23749923706055,47.38999938964844,46.88249969482422,83121600
47.45750045776367,47.52000045776367,47.1349983215332,94256000
47.90999984741211,47.91999816894531,47.095001220703125,111448000
47.772499084472656,48.6150016784668,47.76250076293945,91062800
48.3125,49.125,48.287498474121094,93087200
48.6974983215332,49.092498779296875,48.28499984741211,76457200
49.11249923706055,49.275001525878906,48.98249816894531,74106400
49.10499954223633,50.057498931884766,49.084999084472656,103526800
50.08000183105469,50.712501525878906,49.807498931884766,143072800
49.66999816894531,50.185001373291016,49.54499816894531,86781200
50.212501525878906,50.25,49.61000061035156,83603200
49.79999923706055,50.03499984741211,49.0525016784668,111042800
49.64500045776367,49.962501525878906,49.502498626708984,70146400
49.8650016784668,50.342498779296875,49.63999938964844,102785600
49.8849983215332,50.845001220703125,49.65250015258789,115627200
50.779998779296875,51.037498474121094,50.630001068115234,96783200
50.70750045776367,51.23500061035156,50.584999084472656,77758000
51.10749816894531,51.9375,50.974998474121094,93292000
51.84000015258789,52.119998931884766,51.76250076293945,70162400
51.70750045776367,51.939998626708984,51.279998779296875,74172800
51.224998474121094,51.25,50.529998779296875,74596400
51.099998474121094,51.49250030517578,50.96500015258789,88818800
50.76499938964844,50.849998474121094,49.77750015258789,186139600
